timestamps,TP9,AF7,AF8,TP10,Right AUX, Marker
1639814478.494,261.230,-19.043,-25.391,63.477,0.000,0
1639814478.499,-938.477,-19.043,-29.785,8.789,0.000,0
1639814478.504,-88.867,-19.531,-28.320,-93.750,0.000,0
1639814478.508,-1000.000,-25.391,-27.832,-46.387,0.000,0
1639814478.532,-917.480,-23.926,-24.902,4.395,0.000,0
1639814478.537,118.652,-18.066,-25.391,61.523,0.000,0
1639814478.542,-878.418,-16.113,-47.852,15.137,0.000,0
1639814478.547,102.051,-18.555,-48.828,-110.352,0.000,0
1639814478.552,-1000.000,-27.344,-39.551,-86.914,0.000,0
1639814478.556,-1000.000,-23.926,-43.457,-8.789,0.000,0
1639814478.561,-40.527,-10.254,-39.062,50.293,0.000,0
1639814478.566,-870.117,-11.719,-48.340,23.926,0.000,0
1639814478.571,267.578,-18.555,-50.781,-90.820,0.000,0
1639814478.576,-979.492,-17.578,-44.922,-84.473,0.000,0
1639814478.581,-1000.000,-4.395,-29.785,-24.414,0.000,0
1639814478.586,-47.852,-10.742,-23.438,41.504,0.000,0
1639814478.609,-914.062,-17.578,-33.203,54.199,0.000,0
1639814478.614,506.836,-17.090,-38.086,-70.312,0.000,0
1639814478.619,-767.578,-20.508,-27.344,-85.938,0.000,0
1639814478.624,-1000.000,-17.578,-17.090,-13.672,0.000,0
1639814478.629,-167.969,-19.043,-18.066,43.457,0.000,0
1639814478.635,-984.375,-27.832,-38.574,66.895,0.000,0
1639814478.640,637.695,-24.414,-41.992,-47.852,0.000,0
1639814478.645,-616.699,-13.184,-28.320,-95.703,0.000,0
1639814478.650,-1000.000,-10.254,-30.762,-30.273,0.000,0
1639814478.655,-344.238,-14.648,-36.133,24.902,0.000,0
1639814478.660,877.441,-25.391,-47.363,53.711,0.000,0
1639814478.666,793.457,-28.320,-54.688,-58.105,0.000,0
1639814478.679,-439.941,-28.320,-37.598,-122.070,0.000,0
1639814478.684,-1000.000,-24.414,-22.949,-37.109,0.000,0
1639814478.690,-503.906,-21.484,-33.203,12.695,0.000,0
1639814478.695,741.699,-21.973,-42.969,50.293,0.000,0
1639814478.700,895.996,-29.297,-49.805,-22.461,0.000,0
1639814478.705,-326.172,-26.367,-44.434,-108.887,0.000,0
1639814478.711,-1000.000,-20.020,-39.551,-50.781,0.000,0
1639814478.716,-687.500,-21.484,-40.039,1.953,0.000,0
1639814478.721,522.461,-16.602,-32.227,47.363,0.000,0
1639814478.726,-984.863,-13.184,-35.156,-18.555,0.000,0
1639814478.732,-167.969,-13.184,-38.086,-120.117,0.000,0
1639814478.737,-1000.000,-15.625,-30.273,-66.895,0.000,0
1639814478.743,-766.602,-16.113,-29.785,11.230,0.000,0
1639814478.748,327.148,-19.531,-34.668,73.730,0.000,0
1639814478.753,-924.316,-26.367,-43.945,6.348,0.000,0
1639814478.759,-31.250,-27.832,-37.598,-118.652,0.000,0
1639814478.764,-1000.000,-27.344,-30.762,-83.496,0.000,0
1639814478.769,-911.133,-26.367,-41.992,-12.695,0.000,0
1639814478.774,143.066,-25.879,-37.109,51.758,0.000,0
1639814478.780,-877.441,-20.996,-37.109,10.254,0.000,0
1639814478.785,107.910,-20.508,-47.363,-115.723,0.000,0
1639814478.790,-1000.000,-25.391,-39.551,-90.332,0.000,0
1639814478.795,-962.402,-15.137,-40.527,-20.020,0.000,0
1639814478.801,-3.418,-26.367,-54.688,57.617,0.000,0
1639814478.801,-883.301,-36.133,-57.129,39.551,0.000,0
1639814478.806,312.988,-25.879,-42.480,-102.539,0.000,0
1639814478.811,-941.895,-27.344,-34.668,-89.355,0.000,0
1639814478.816,-1000.000,-25.879,-35.156,-6.836,0.000,0
1639814478.821,-88.379,-16.602,-40.039,51.758,0.000,0
1639814478.827,-901.855,-12.695,-48.828,43.457,0.000,0
1639814478.832,438.477,-26.367,-59.082,-87.891,0.000,0
1639814478.837,-839.844,-34.180,-48.340,-107.422,0.000,0
1639814478.842,-1000.000,-23.926,-31.250,-28.320,0.000,0
1639814478.847,-166.504,-18.066,-36.621,18.066,0.000,0
1639814478.853,-971.191,-34.180,-43.457,22.949,0.000,0
1639814478.858,622.070,-39.062,-38.574,-82.031,0.000,0
1639814478.853,-644.531,-20.508,-35.645,-121.582,0.000,0
1639814478.858,-1000.000,-13.672,-33.203,-45.898,0.000,0
1639814478.863,-330.078,-14.160,-29.297,19.043,0.000,0
1639814478.868,927.246,-14.648,-40.527,53.711,0.000,0
1639814478.873,704.590,-17.578,-47.363,-41.504,0.000,0
1639814478.879,-553.711,-23.926,-41.504,-105.957,0.000,0
1639814478.884,-1000.000,-39.551,-51.758,-28.809,0.000,0
1639814478.889,-633.301,-32.715,-43.945,31.738,0.000,0
1639814478.894,687.012,-20.996,-27.344,51.758,0.000,0
1639814478.899,891.602,-27.344,-49.805,-47.852,0.000,0
1639814478.904,-359.375,-28.320,-52.246,-130.859,0.000,0
1639814478.909,-1000.000,-27.832,-41.504,-68.359,0.000,0
1639814478.900,-682.617,-25.879,-40.039,-1.465,0.000,0
1639814478.905,538.574,-23.438,-35.156,55.664,0.000,0
1639814478.911,976.562,-15.137,-40.039,-22.949,0.000,0
1639814478.916,-230.957,-17.090,-37.109,-123.535,0.000,0
1639814478.921,-1000.000,-18.066,-34.180,-62.500,0.000,0
1639814478.926,-834.961,-22.949,-29.785,-1.953,0.000,0
1639814478.931,295.898,-31.738,-26.855,57.129,0.000,0
1639814478.936,-943.848,-28.320,-41.992,2.930,0.000,0
1639814478.941,-89.355,-24.414,-43.457,-116.211,0.000,0
1639814478.946,-1000.000,-27.344,-38.086,-69.824,0.000,0
1639814478.951,-884.766,-28.809,-40.039,-12.207,0.000,0
1639814478.956,186.035,-19.043,-44.434,41.504,0.000,0
1639814478.944,-875.977,-20.508,-41.992,6.836,0.000,0
1639814478.949,82.520,-39.062,-44.434,-95.703,0.000,0
1639814478.954,-1000.000,-43.457,-53.711,-47.852,0.000,0
1639814478.959,-920.898,-28.809,-38.086,0.488,0.000,0
1639814478.964,111.816,-18.066,-37.109,40.527,0.000,0
1639814478.968,-864.258,-21.973,-55.664,17.090,0.000,0
1639814478.973,249.023,-26.855,-57.129,-102.051,0.000,0
1639814478.978,-983.887,-29.785,-45.898,-88.379,0.000,0
1639814478.983,-985.352,-32.715,-34.668,-27.344,0.000,0
1639814478.988,-1.465,-30.762,-35.645,31.738,0.000,0
1639814478.993,-884.766,-35.156,-45.898,35.645,0.000,0
1639814478.998,418.945,-32.715,-51.270,-84.961,0.000,0
1639814478.984,-869.629,-24.414,-42.480,-96.191,0.000,0
1639814478.988,-1000.000,-34.180,-40.039,-28.809,0.000,0
1639814478.993,-173.340,-28.809,-42.969,34.180,0.000,0
1639814478.998,-960.938,-24.414,-48.340,46.875,0.000,0
1639814479.003,568.848,-34.668,-59.570,-79.102,0.000,0
1639814479.008,-704.590,-33.691,-57.129,-115.723,0.000,0
1639814479.012,-1000.000,-31.738,-41.016,-42.480,0.000,0
1639814479.017,-437.500,-34.180,-39.062,15.625,0.000,0
1639814479.022,883.301,-41.016,-49.316,46.387,0.000,0
1639814479.027,648.438,-46.875,-60.547,-59.082,0.000,0
1639814479.032,-630.859,-42.480,-49.805,-127.930,0.000,0
1639814479.037,-1000.000,-37.109,-44.922,-62.012,0.000,0
1639814479.020,-625.000,-39.551,-53.223,15.625,0.000,0
1639814479.025,634.277,-34.180,-61.523,69.336,0.000,0
1639814479.030,842.285,-34.180,-55.664,-41.016,0.000,0
1639814479.034,-419.922,-36.133,-38.574,-125.488,0.000,0
1639814479.039,-1000.000,-42.480,-36.621,-39.551,0.000,0
1639814479.044,-812.500,-52.734,-49.805,20.996,0.000,0
1639814479.048,425.293,-30.273,-40.039,58.594,0.000,0
1639814479.053,966.309,-31.250,-37.598,-19.043,0.000,0
1639814479.058,-291.504,-56.641,-56.641,-120.117,0.000,0
1639814479.062,-1000.000,-41.504,-51.270,-60.547,0.000,0
1639814479.067,-792.480,-28.809,-39.062,-9.277,0.000,0
1639814479.072,384.277,-42.969,-47.363,42.969,0.000,0
1639814479.054,974.121,-50.781,-60.059,0.488,0.000,1
1639814479.059,-244.141,-41.992,-44.922,-107.910,0.000,0
1639814479.063,-1000.000,-21.484,-25.879,-83.008,0.000,0
1639814479.068,-885.254,-22.461,-34.668,-25.391,0.000,0
1639814479.073,158.691,-34.180,-50.293,61.523,0.000,0
1639814479.077,-905.273,-36.133,-57.129,22.461,0.000,0
1639814479.082,16.113,-32.715,-47.852,-116.699,0.000,0
1639814479.086,-1000.000,-34.180,-39.551,-82.520,0.000,0
1639814479.091,-1000.000,-37.598,-39.062,-2.930,0.000,0
1639814479.095,-8.301,-30.762,-26.367,46.387,0.000,0
1639814479.100,-845.703,-26.855,-35.645,1.465,0.000,0
1639814479.105,217.285,-36.133,-59.570,-111.328,0.000,0
1639814479.089,-1000.000,-46.875,-64.453,-92.285,0.000,0
1639814479.093,-1000.000,-34.668,-41.016,-28.809,0.000,0
1639814479.098,-32.227,-26.367,-23.926,32.715,0.000,0
1639814479.102,-888.672,-41.992,-44.922,45.410,0.000,0
1639814479.107,292.969,-48.340,-54.199,-76.172,0.000,0
1639814479.111,-937.500,-34.180,-31.250,-93.262,0.000,0
1639814479.116,-1000.000,-26.855,-26.367,-21.973,0.000,0
1639814479.120,-253.418,-38.574,-42.969,27.832,0.000,0
1639814479.124,993.164,-29.785,-51.270,43.945,0.000,0
1639814479.129,570.801,-17.090,-44.434,-81.055,0.000,0
1639814479.133,-724.121,-31.738,-43.457,-123.535,0.000,0
1639814479.138,-1000.000,-27.832,-34.668,-45.410,0.000,0
1639814479.124,-351.562,-18.555,-31.738,18.555,0.000,0
1639814479.128,935.059,-25.879,-51.758,45.898,0.000,0
1639814479.133,682.129,-36.133,-49.316,-57.129,0.000,0
1639814479.137,-609.863,-37.598,-28.809,-113.770,0.000,0
1639814479.141,-1000.000,-36.621,-27.832,-24.414,0.000,0
1639814479.146,-528.809,-41.016,-27.832,36.133,0.000,0
1639814479.150,728.516,-40.039,-42.480,64.941,0.000,0
1639814479.155,768.066,-43.945,-56.152,-22.461,0.000,0
1639814479.159,-495.605,-41.016,-36.133,-125.488,0.000,0
1639814479.163,-1000.000,-32.715,-22.949,-56.641,0.000,0
1639814479.168,-702.148,-27.832,-32.227,17.090,0.000,0
1639814479.172,529.297,-29.297,-35.645,60.059,0.000,0
1639814479.160,947.754,-30.762,-34.668,-24.414,0.000,0
1639814479.164,-293.945,-29.785,-39.062,-126.953,0.000,0
1639814479.168,-1000.000,-28.809,-36.621,-51.758,0.000,0
1639814479.172,-775.391,-31.250,-31.250,12.207,0.000,0
1639814479.177,393.555,-35.156,-29.785,55.176,0.000,0
1639814479.181,-983.398,-32.227,-49.316,-9.277,0.000,0
1639814479.185,-181.641,-33.691,-51.758,-109.863,0.000,0
1639814479.190,-1000.000,-27.832,-35.645,-47.363,0.000,0
1639814479.194,-849.609,-17.578,-37.598,-1.465,0.000,0
1639814479.198,232.422,-21.973,-39.551,37.109,0.000,0
1639814479.203,-899.902,-29.785,-49.805,-11.230,0.000,0
1639814479.207,22.949,-32.227,-49.805,-127.441,0.000,0
1639814479.197,-1000.000,-35.645,-47.363,-102.051,0.000,0
1639814479.202,-955.566,-34.668,-54.199,-42.969,0.000,0
1639814479.206,51.758,-29.785,-50.781,9.277,0.000,0
1639814479.210,-870.605,-25.391,-46.875,-3.906,0.000,0
1639814479.214,149.902,-21.484,-47.852,-120.605,0.000,0
1639814479.219,-1000.000,-31.250,-47.363,-114.258,0.000,0
1639814479.223,-1000.000,-40.527,-41.016,-38.574,0.000,0
1639814479.227,-125.977,-29.297,-29.785,31.738,0.000,0
1639814479.231,-874.512,-25.391,-38.574,22.949,0.000,0
1639814479.236,351.074,-41.504,-54.199,-107.422,0.000,0
1639814479.240,-925.293,-38.086,-50.293,-103.027,0.000,0
1639814479.244,-1000.000,-31.250,-39.551,-25.391,0.000,0
1639814479.235,-145.020,-34.180,-39.062,44.922,0.000,0
1639814479.240,-943.848,-30.273,-46.875,52.246,0.000,0
1639814479.244,544.922,-28.320,-48.340,-81.055,0.000,0
1639814479.248,-722.656,-31.250,-34.668,-101.562,0.000,0
1639814479.252,-1000.000,-34.668,-34.180,-25.879,0.000,0
1639814479.257,-407.715,-27.344,-50.293,38.086,0.000,0
1639814479.261,890.137,-17.090,-47.363,77.637,0.000,0
1639814479.265,661.621,-21.484,-42.480,-51.758,0.000,0
1639814479.269,-616.699,-24.414,-40.039,-117.188,0.000,0
1639814479.273,-1000.000,-29.297,-39.551,-33.691,0.000,0
1639814479.278,-576.172,-25.879,-38.574,20.508,0.000,0
1639814479.282,763.184,-11.230,-33.203,51.758,0.000,0
1639814479.274,803.223,-20.996,-39.551,-51.758,0.000,0
1639814479.278,-477.051,-35.156,-40.527,-132.812,0.000,0
1639814479.282,-1000.000,-36.621,-44.434,-47.363,0.000,0
1639814479.287,-647.461,-37.109,-35.645,5.859,0.000,0
1639814479.291,588.867,-36.133,-34.180,39.062,0.000,0
1639814479.295,881.348,-33.691,-44.922,-38.574,0.000,0
1639814479.299,-340.820,-41.504,-31.250,-124.512,0.000,0
1639814479.303,-1000.000,-40.039,-29.785,-63.965,0.000,0
1639814479.307,-807.617,-24.902,-45.410,-6.836,0.000,0
1639814479.312,327.637,-25.391,-57.617,49.805,0.000,0
1639814479.316,-961.914,-18.066,-53.711,-26.855,0.000,0
1639814479.320,-111.328,-18.066,-37.598,-138.672,0.000,0
1639814479.313,-1000.000,-29.785,-43.457,-73.730,0.000,0
1639814479.317,-812.012,-23.926,-35.645,2.930,0.000,0
1639814479.321,297.363,-19.043,-25.391,63.477,0.000,0
1639814479.325,-905.762,-26.855,-40.527,14.160,0.000,0
1639814479.330,6.836,-33.203,-44.434,-93.750,0.000,0
1639814479.334,-1000.000,-29.297,-33.691,-58.105,0.000,0
1639814479.338,-914.551,-30.273,-24.414,-11.230,0.000,0
1639814479.342,146.484,-27.832,-25.879,37.109,0.000,0
1639814479.346,-900.879,-38.086,-46.387,18.066,0.000,0
1639814479.350,115.723,-42.480,-53.223,-101.074,0.000,0
1639814479.354,-1000.000,-25.391,-49.805,-91.797,0.000,0
1639814479.358,-961.914,-23.438,-46.387,-23.926,0.000,0
1639814479.352,13.184,-24.414,-39.551,42.969,0.000,0
1639814479.356,-883.789,-29.785,-42.969,43.457,0.000,0
1639814479.361,362.305,-30.762,-30.762,-81.543,0.000,0
1639814479.365,-895.020,-32.715,-23.926,-84.473,0.000,0
1639814479.369,-1000.000,-38.574,-39.551,-5.859,0.000,0
1639814479.373,-173.340,-24.414,-35.156,47.363,0.000,0
1639814479.377,-940.918,-17.578,-29.297,44.922,0.000,0
1639814479.381,478.516,-28.809,-51.270,-70.312,0.000,0
1639814479.385,-820.801,-29.785,-46.387,-90.820,0.000,0
1639814479.389,-1000.000,-21.484,-21.484,-32.715,0.000,0
1639814479.393,-279.297,-26.855,-20.996,18.066,0.000,0
1639814479.397,961.426,-36.133,-35.156,62.012,0.000,0
1639814479.392,657.715,-29.297,-35.645,-59.082,0.000,0
1639814479.396,-612.305,-22.461,-24.902,-127.930,0.000,0
1639814479.400,-1000.000,-17.578,-20.508,-43.945,0.000,0
1639814479.404,-510.742,-23.438,-29.297,15.137,0.000,0
1639814479.408,781.738,-26.367,-45.898,62.500,0.000,0
1639814479.412,766.113,-30.762,-65.430,-26.855,0.000,0
1639814479.416,-502.441,-30.762,-57.617,-106.934,0.000,0
1639814479.420,-1000.000,-38.086,-44.922,-25.391,0.000,0
1639814479.425,-667.480,-39.062,-38.086,35.156,0.000,0
1639814479.429,624.023,-22.949,-24.414,63.477,0.000,0
1639814479.433,909.180,-27.344,-27.832,-20.508,0.000,0
1639814479.437,-349.609,-31.250,-31.250,-113.281,0.000,0
1639814479.432,-1000.000,-36.133,-29.297,-59.082,0.000,0
1639814479.436,-750.488,-36.133,-23.438,-0.977,0.000,0
1639814479.440,433.105,-32.715,-37.109,57.129,0.000,0
1639814479.444,-986.816,-32.227,-51.270,-5.859,0.000,0
1639814479.448,-179.688,-21.484,-38.086,-112.305,0.000,0
1639814479.452,-1000.000,-22.949,-30.273,-48.828,0.000,0
1639814479.456,-871.582,-34.668,-40.039,16.113,0.000,0
1639814479.460,201.172,-33.691,-42.480,70.312,0.000,0
1639814479.464,-912.109,-25.391,-33.203,4.395,0.000,0
1639814479.468,-0.488,-21.973,-33.691,-131.836,0.000,0
1639814479.472,-1000.000,-24.902,-30.762,-76.660,0.000,0
1639814479.476,-916.504,-21.484,-32.227,-3.906,0.000,0
1639814479.473,139.648,-19.043,-28.809,43.945,0.000,0
1639814479.477,-870.605,-22.461,-30.762,17.578,0.000,0
1639814479.481,102.539,-16.113,-41.016,-96.191,0.000,0
1639814479.485,-1000.000,-5.371,-33.203,-84.961,0.000,0
1639814479.489,-1000.000,-3.418,-26.367,-2.930,0.000,0
1639814479.493,-41.016,0.000,-27.832,64.941,0.000,0
1639814479.497,-901.367,-11.230,-38.574,47.852,0.000,0
1639814479.501,212.402,-17.578,-32.715,-70.312,0.000,0
1639814479.505,-956.543,0.000,-5.371,-81.543,0.000,0
1639814479.509,-1000.000,-5.371,-13.672,-2.930,0.000,0
1639814479.513,-204.102,-8.789,-30.273,61.523,0.000,0
1639814479.517,-942.871,-9.277,-37.109,41.504,0.000,0
1639814479.513,469.727,-12.207,-40.527,-83.008,0.000,0
1639814479.517,-810.547,-16.113,-32.227,-96.191,0.000,0
1639814479.521,-1000.000,-23.926,-25.879,-23.438,0.000,0
1639814479.525,-340.820,-10.742,-24.414,48.828,0.000,0
1639814479.529,976.562,-10.254,-25.879,73.242,0.000,0
1639814479.533,563.477,-27.832,-33.691,-37.598,0.000,0
1639814479.537,-737.305,-15.625,-39.551,-77.148,0.000,0
1639814479.541,-1000.000,4.395,-23.438,-18.066,0.000,0
1639814479.545,-499.023,0.000,-15.625,31.738,0.000,0
1639814479.549,812.012,-11.719,-33.691,73.730,0.000,0
1639814479.553,757.324,-13.184,-43.457,-26.367,0.000,0
1639814479.557,-517.090,-9.277,-39.062,-104.980,0.000,0
1639814479.555,-1000.000,-4.395,-30.762,-25.879,0.000,0
1639814479.559,-683.105,-10.254,-19.043,30.273,0.000,0
1639814479.563,582.520,-12.695,-16.113,70.312,0.000,0
1639814479.567,916.504,-4.883,-21.973,-25.391,0.000,0
1639814479.571,-327.637,-15.137,-26.855,-126.465,0.000,0
1639814479.575,-1000.000,-31.738,-40.527,-34.668,0.000,0
1639814479.579,-714.355,-19.043,-34.180,20.020,0.000,0
1639814479.583,494.141,-6.348,-23.438,56.641,0.000,0
1639814479.587,-979.980,-14.648,-35.156,-11.719,0.000,0
1639814479.591,-168.457,-24.902,-44.922,-112.305,0.000,0
1639814479.595,-1000.000,-26.855,-36.133,-56.152,0.000,0
1639814479.599,-726.562,-10.254,-18.066,6.348,0.000,0
1639814479.597,394.531,-5.859,-18.555,74.219,0.000,0
1639814479.601,-908.691,-11.719,-30.762,29.297,0.000,0
1639814479.605,65.918,-7.812,-37.109,-88.867,0.000,0
1639814479.609,-1000.000,-15.625,-34.180,-64.453,0.000,0
1639814479.613,-869.629,-23.926,-33.691,0.977,0.000,0
1639814479.617,207.520,-20.996,-44.922,56.641,0.000,0
1639814479.621,-876.465,-21.484,-48.828,12.207,0.000,0
1639814479.625,179.688,-20.020,-42.480,-106.934,0.000,0
1639814479.629,-1000.000,-21.484,-43.945,-89.355,0.000,0
1639814479.633,-982.910,-26.367,-47.852,-8.301,0.000,0
1639814479.637,51.758,-10.254,-30.273,48.828,0.000,0
1639814479.641,-857.910,-8.789,-31.738,11.230,0.000,0
1639814479.640,302.734,-20.996,-39.062,-107.422,0.000,0
1639814479.643,-949.707,-17.578,-23.926,-85.938,0.000,0
1639814479.647,-1000.000,-24.414,-23.926,-10.254,0.000,0
1639814479.651,-79.590,-22.949,-30.762,35.156,0.000,0
1639814479.655,-903.320,-20.508,-40.527,27.344,0.000,0
1639814479.659,403.809,-24.414,-51.758,-107.910,0.000,0
1639814479.663,-850.586,-19.043,-39.062,-136.230,0.000,0
1639814479.667,-1000.000,-22.461,-35.156,-57.617,0.000,0
1639814479.671,-458.984,-30.762,-43.457,15.625,0.000,0
1639814479.675,883.301,-24.902,-50.293,37.109,0.000,0
1639814479.679,598.145,-17.090,-49.316,-80.566,0.000,0
1639814479.683,-716.309,-26.855,-34.180,-124.023,0.000,0
1639814479.682,-1000.000,-33.203,-27.832,-47.363,0.000,0
1639814479.686,-500.488,-25.879,-34.180,13.672,0.000,0
1639814479.690,826.172,-25.879,-37.598,62.988,0.000,0
1639814479.694,730.957,-37.109,-53.711,-31.738,0.000,0
1639814479.698,-562.988,-35.645,-53.711,-106.445,0.000,0
1639814479.702,-1000.000,-31.250,-39.551,-38.086,0.000,0
1639814479.706,-643.555,-29.297,-31.738,12.207,0.000,0
1639814479.709,638.672,-34.668,-37.109,57.129,0.000,0
1639814479.713,846.680,-45.410,-56.641,-19.043,0.000,0
1639814479.717,-397.949,-28.809,-41.992,-97.656,0.000,0
1639814479.721,-1000.000,-19.043,-25.879,-34.668,0.000,0
1639814479.725,-737.793,-26.367,-31.250,2.441,0.000,0
1639814479.725,463.867,-23.926,-25.391,49.316,0.000,0
1639814479.729,-987.793,-26.855,-26.367,-13.184,0.000,0
1639814479.732,-170.898,-31.250,-40.039,-117.188,0.000,0
1639814479.736,-1000.000,-21.484,-37.109,-71.777,0.000,0
1639814479.740,-755.859,-17.578,-35.156,-4.395,0.000,0
1639814479.744,392.578,-25.391,-41.992,61.035,0.000,0
1639814479.748,-942.383,-28.809,-49.316,-13.184,0.000,0
1639814479.752,-69.336,-39.062,-59.570,-118.652,0.000,0
1639814479.756,-1000.000,-34.668,-41.992,-62.988,0.000,0
1639814479.760,-859.863,-26.367,-8.301,-18.555,0.000,0
1639814479.764,205.566,-32.227,-15.137,40.039,0.000,0
1639814479.768,-875.000,-30.762,-41.504,13.184,0.000,0
1639814479.767,136.230,-38.086,-40.527,-107.910,0.000,0
1639814479.771,-1000.000,-41.016,-38.086,-98.145,0.000,0
1639814479.775,-984.375,-36.133,-43.457,-24.902,0.000,0
1639814479.779,8.789,-29.785,-34.668,42.480,0.000,0
1639814479.783,-868.652,-31.738,-33.203,9.277,0.000,0
1639814479.787,270.020,-39.062,-46.387,-102.051,0.000,0
1639814479.791,-957.520,-37.598,-46.875,-85.449,0.000,0
1639814479.795,-1000.000,-33.691,-40.527,-11.230,0.000,0
1639814479.799,-131.836,-26.855,-32.227,51.758,0.000,0
1639814479.802,-890.625,-27.832,-33.691,47.852,0.000,0
1639814479.806,424.805,-38.086,-39.062,-95.703,0.000,0
1639814479.810,-857.910,-34.180,-26.855,-122.559,0.000,0
1639814479.810,-1000.000,-21.973,-14.160,-48.828,0.000,0
1639814479.814,-237.793,-20.996,-15.137,14.648,0.000,0
1639814479.818,-989.258,-27.344,-36.133,49.316,0.000,0
1639814479.822,596.191,-27.344,-44.434,-67.871,0.000,0
1639814479.826,-677.246,-26.367,-35.645,-110.352,0.000,0
1639814479.830,-1000.000,-33.691,-42.480,-27.344,0.000,0
1639814479.834,-530.273,-37.598,-45.898,28.809,0.000,0
1639814479.837,775.391,-29.297,-40.527,63.965,0.000,0
1639814479.841,756.836,-25.879,-45.410,-46.875,0.000,0
1639814479.845,-524.902,-28.809,-38.086,-112.305,0.000,0
1639814479.849,-1000.000,-32.227,-25.879,-31.738,0.000,0
1639814479.853,-612.305,-33.691,-30.273,18.066,0.000,0
1639814479.853,682.617,-34.668,-35.645,54.199,0.000,0
1639814479.857,855.469,-40.527,-33.691,-21.484,0.000,0
1639814479.861,-418.457,-29.785,-21.484,-108.398,0.000,0
1639814479.865,-1000.000,-22.949,-22.949,-47.363,0.000,0
1639814479.869,-720.215,-22.949,-29.297,3.418,0.000,0
1639814479.872,507.324,-28.809,-51.270,59.570,0.000,0
1639814479.876,902.832,-39.551,-74.219,-4.395,0.000,0
1639814479.880,-336.914,-37.109,-47.852,-112.793,0.000,0
