timestamps,TP9,AF7,AF8,TP10,Right AUX, Marker
1644798353.187,-137.695,149.414,-45.410,-100.586,0.000,0
1644798353.192,-112.793,51.270,-63.965,-68.848,0.000,0
1644798353.197,-105.957,-825.195,-76.660,-44.434,0.000,0
1644798353.202,-129.395,-1000.000,-71.777,-71.777,0.000,0
1644798353.207,-141.602,-562.988,-50.781,-106.445,0.000,0
1644798353.189,-118.652,231.934,-37.109,-85.449,0.000,0
1644798353.194,-98.633,-343.262,-56.152,-58.594,0.000,0
1644798353.198,-109.863,-895.508,-62.012,-53.223,0.000,0
1644798353.203,-122.070,-914.062,-60.059,-71.777,0.000,0
1644798353.208,-118.164,-1000.000,-53.223,-93.262,0.000,0
1644798353.213,-100.586,-676.270,-41.992,-78.125,0.000,0
1644798353.218,-103.516,110.840,-40.039,-59.570,0.000,0
1644798353.222,-109.375,-210.449,-56.152,-50.781,0.000,0
1644798353.227,-103.027,-1000.000,-74.707,-41.016,0.000,0
1644798353.232,-120.117,-860.352,-52.734,-62.500,0.000,0
1644798353.237,-130.371,216.797,-29.785,-103.516,0.000,0
1644798353.241,-115.723,778.320,-43.457,-86.426,0.000,0
1644798353.222,-109.863,-280.273,-68.848,-43.457,0.000,0
1644798353.227,-112.793,-1000.000,-72.266,-40.039,0.000,0
1644798353.231,-125.977,-800.293,-44.434,-82.520,0.000,0
1644798353.236,-127.441,251.953,-33.203,-100.586,0.000,0
1644798353.241,-106.445,152.832,-56.641,-74.219,0.000,0
1644798353.245,-98.633,-851.562,-71.777,-44.434,0.000,0
1644798353.250,-106.934,-969.238,-65.918,-46.387,0.000,0
1644798353.255,-115.723,-952.148,-52.246,-71.289,0.000,0
1644798353.259,-117.676,-822.266,-43.945,-80.566,0.000,0
1644798353.264,-108.887,103.516,-39.062,-63.965,0.000,0
1644798353.269,-107.422,370.605,-43.945,-53.711,0.000,0
1644798353.273,-106.445,-608.398,-67.383,-36.621,0.000,0
1644798353.256,-109.375,-1000.000,-64.941,-52.734,0.000,0
1644798353.260,-120.605,-193.359,-34.180,-96.680,0.000,0
1644798353.265,-113.770,959.961,-30.273,-87.402,0.000,0
1644798353.269,-100.098,226.562,-48.828,-41.504,0.000,0
1644798353.274,-104.004,-948.730,-58.594,-25.391,0.000,0
1644798353.279,-119.141,-1000.000,-43.945,-74.707,0.000,0
1644798353.283,-119.141,-364.258,-26.855,-109.863,0.000,0
1644798353.288,-106.445,230.957,-37.109,-80.078,0.000,0
1644798353.292,-106.445,-300.293,-51.758,-59.082,0.000,0
1644798353.297,-107.910,-653.320,-56.152,-48.340,0.000,0
1644798353.301,-114.746,-1000.000,-61.523,-69.336,0.000,0
1644798353.306,-127.930,-592.285,-44.434,-116.211,0.000,0
1644798353.290,-115.234,604.004,-41.504,-98.145,0.000,0
1644798353.295,-105.957,764.160,-57.129,-76.660,0.000,0
1644798353.299,-108.398,-265.137,-74.707,-67.383,0.000,0
1644798353.304,-116.211,-1000.000,-73.730,-71.777,0.000,0
1644798353.308,-121.094,-509.766,-42.969,-104.004,0.000,0
1644798353.313,-114.258,546.875,-35.156,-96.191,0.000,0
1644798353.317,-107.910,389.648,-53.223,-62.012,0.000,0
1644798353.321,-109.863,-679.688,-74.707,-37.109,0.000,0
1644798353.326,-131.348,-1000.000,-66.406,-55.176,0.000,1
1644798353.330,-140.625,-547.852,-39.062,-89.355,0.000,0
1644798353.335,-129.395,440.430,-38.574,-73.730,0.000,0
1644798353.339,-106.934,581.055,-58.105,-55.176,0.000,0
1644798353.325,-97.168,-182.617,-69.824,-42.969,0.000,0
1644798353.330,-104.492,-948.730,-68.848,-45.410,0.000,0
1644798353.334,-120.117,-895.020,-51.270,-86.914,0.000,0
1644798353.338,-118.164,210.938,-34.180,-94.727,0.000,0
1644798353.343,-107.422,864.746,-46.387,-75.195,0.000,0
1644798353.347,-102.539,-71.289,-60.059,-47.852,0.000,0
1644798353.352,-107.910,-994.629,-65.918,-28.809,0.000,0
1644798353.356,-118.164,-827.637,-42.969,-66.895,0.000,0
1644798353.360,-115.234,258.789,-16.113,-101.074,0.000,0
1644798353.365,-104.004,846.680,-38.574,-73.242,0.000,0
1644798353.369,-96.680,44.434,-61.035,-44.922,0.000,0
1644798353.373,-105.957,-861.816,-65.918,-57.617,0.000,0
1644798353.361,-121.582,-846.191,-49.316,-94.238,0.000,0
1644798353.365,-122.070,88.867,-26.855,-104.004,0.000,0
1644798353.370,-112.305,681.152,-32.715,-81.055,0.000,0
1644798353.374,-107.910,167.969,-55.664,-59.082,0.000,0
1644798353.378,-117.188,-734.863,-71.777,-55.176,0.000,0
1644798353.382,-129.395,-1000.000,-59.082,-76.660,0.000,0
1644798353.387,-119.141,-832.520,-41.016,-87.891,0.000,0
1644798353.391,-117.676,63.477,-39.062,-84.961,0.000,0
1644798353.395,-126.465,381.348,-50.293,-71.289,0.000,0
1644798353.400,-127.441,-560.059,-71.777,-51.270,0.000,0
1644798353.404,-128.906,-1000.000,-70.312,-86.426,0.000,0
1644798353.408,-122.559,-182.129,-41.016,-125.488,0.000,0
1644798353.397,-107.422,840.332,-33.691,-107.910,0.000,0
1644798353.401,-110.352,365.234,-53.223,-69.824,0.000,0
1644798353.406,-117.676,-650.391,-62.988,-51.758,0.000,0
1644798353.410,-122.559,-1000.000,-58.594,-84.961,0.000,0
1644798353.414,-120.605,-326.172,-41.992,-112.793,0.000,0
1644798353.418,-98.633,307.129,-44.434,-77.148,0.000,0
1644798353.423,-91.797,-98.145,-50.781,-50.781,0.000,0
1644798353.427,-113.281,-627.930,-55.664,-62.012,0.000,0
1644798353.431,-128.906,-1000.000,-55.664,-81.543,0.000,0
1644798353.435,-119.629,-881.348,-46.387,-102.539,0.000,0
1644798353.440,-96.191,144.043,-40.039,-96.680,0.000,0
1644798353.444,-99.609,646.484,-44.922,-76.660,0.000,0
1644798353.437,-109.863,-268.555,-62.988,-57.129,0.000,0
1644798353.441,-113.770,-1000.000,-59.570,-70.312,0.000,0
1644798353.445,-122.559,-630.859,-32.715,-100.586,0.000,0
1644798353.449,-108.887,526.367,-23.926,-104.980,0.000,0
1644798353.453,-95.215,604.980,-41.504,-63.965,0.000,0
1644798353.458,-97.656,-523.438,-64.453,-28.809,0.000,0
1644798353.462,-111.816,-1000.000,-68.359,-59.082,0.000,0
1644798353.466,-118.164,-787.109,-41.016,-89.844,0.000,0
1644798353.470,-106.934,64.941,-36.133,-90.332,0.000,0
1644798353.474,-85.449,140.137,-51.270,-65.430,0.000,0
1644798353.479,-91.797,-544.922,-58.105,-50.293,0.000,0
1644798353.483,-113.281,-968.750,-74.707,-64.453,0.000,0
1644798353.475,-125.977,-988.770,-62.988,-89.844,0.000,0
1644798353.479,-123.047,-72.266,-40.039,-99.609,0.000,0
1644798353.484,-104.004,783.203,-45.410,-90.332,0.000,0
1644798353.488,-99.121,197.266,-64.453,-74.219,0.000,0
1644798353.492,-107.910,-745.605,-81.543,-61.035,0.000,0
