timestamps,TP9,AF7,AF8,TP10,Right AUX, Marker
1638713732.635,58.105,-41.992,-77.637,-1000.000,0.000,0
1638713732.631,104.004,-39.062,-76.660,-1000.000,0.000,0
1638713732.635,-60.547,-40.039,-66.895,-1000.000,0.000,0
1638713732.639,-227.539,-46.875,-63.965,-1000.000,0.000,0
1638713732.643,-167.480,-54.688,-78.613,-1000.000,0.000,0
1638713732.647,44.434,-49.805,-82.031,-1000.000,0.000,0
1638713732.651,135.254,-44.922,-69.824,-1000.000,0.000,1
1638713732.655,-12.207,-47.852,-55.176,-1000.000,0.000,0
1638713732.659,-228.516,-56.641,-70.801,-1000.000,0.000,0
1638713732.663,-201.172,-51.270,-86.426,-1000.000,0.000,0
1638713732.668,28.320,-39.551,-76.172,-1000.000,0.000,0
1638713732.672,134.277,-41.504,-73.242,-1000.000,0.000,0
1638713732.676,-20.020,-41.504,-77.148,-1000.000,0.000,0
1638713732.672,-206.055,-36.621,-66.406,-1000.000,0.000,0
1638713732.676,-171.875,-44.434,-58.594,-1000.000,0.000,0
1638713732.680,22.949,-58.594,-72.266,-1000.000,0.000,0
1638713732.684,126.953,-51.270,-80.566,-1000.000,0.000,0
1638713732.688,19.043,-43.457,-67.871,-1000.000,0.000,0
1638713732.692,-154.297,-47.852,-48.340,-1000.000,0.000,0
1638713732.696,-198.730,-49.805,-57.617,-1000.000,0.000,0
1638713732.701,-42.480,-58.105,-84.473,-1000.000,0.000,0
1638713732.705,123.535,-54.688,-81.543,-1000.000,0.000,0
1638713732.709,57.617,-41.992,-52.246,-1000.000,0.000,0
1638713732.713,-167.969,-47.852,-58.105,-1000.000,0.000,0
1638713732.717,-235.840,-47.852,-73.730,-1000.000,0.000,0
1638713732.714,-35.156,-37.598,-67.871,-1000.000,0.000,0
1638713732.718,147.461,-29.785,-67.383,-1000.000,0.000,0
1638713732.722,70.801,-29.297,-61.523,-1000.000,0.000,0
1638713732.726,-150.391,-41.992,-62.988,-1000.000,0.000,0
1638713732.730,-216.797,-47.363,-57.129,-1000.000,0.000,0
1638713732.734,-51.758,-43.945,-57.129,-1000.000,0.000,0
1638713732.738,111.816,-51.758,-72.266,-1000.000,0.000,0
1638713732.742,71.777,-62.012,-82.031,-1000.000,0.000,0
1638713732.746,-115.234,-53.711,-71.777,-1000.000,0.000,0
1638713732.750,-228.516,-59.570,-65.430,-1000.000,0.000,0
