timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1633938115.266,868.164,-237.793,783.203,-990.723,0.000,0
1633938115.271,-882.812,-825.195,-885.254,-1000.000,0.000,0
1633938115.276,397.949,167.969,370.117,-260.254,0.000,0
1633938115.281,-1000.000,-1000.000,-1000.000,-841.309,0.000,0
1633938115.286,-738.281,-1000.000,-776.367,455.566,0.000,0
1633938115.290,674.316,-258.301,628.906,-914.062,0.000,0
1633938115.295,-854.004,-829.102,-889.648,-1000.000,0.000,0
1633938115.300,541.504,208.008,590.820,-235.840,0.000,0
1633938115.305,-894.043,-1000.000,-777.832,-889.160,0.000,0
1633938115.300,-1000.000,-1000.000,-1000.000,684.082,0.000,0
1633938115.304,373.047,-264.160,383.789,-701.172,0.000,0
1633938115.309,-874.512,-834.961,-940.430,-1000.000,0.000,0
1633938115.314,780.762,394.531,893.066,-246.094,0.000,0
1633938115.319,-538.086,-932.129,-236.816,-975.098,0.000,0
1633938115.323,-1000.000,-1000.000,-1000.000,921.387,0.000,0
1633938115.328,111.328,-428.711,-81.543,-360.352,0.000,0
1633938115.333,-894.531,-929.688,-946.289,-1000.000,0.000,0
1633938115.337,884.277,596.680,894.043,-409.180,0.000,0
1633938115.342,-353.027,-833.008,-249.512,903.809,0.000,0
1633938115.347,-1000.000,-1000.000,-1000.000,-925.293,0.000,0
1633938115.352,-66.895,-572.266,-158.691,-93.750,0.000,0
1633938115.343,-985.352,891.113,993.164,-1000.000,0.000,0
1633938115.348,-947.754,904.785,-964.844,-593.750,0.000,0
1633938115.353,26.367,-506.836,27.344,759.766,0.000,0
1633938115.357,-1000.000,-1000.000,-1000.000,-851.562,0.000,0
1633938115.362,-176.758,-743.164,-196.289,73.730,0.000,0
1633938115.367,986.816,624.512,989.746,-1000.000,0.000,0
1633938115.371,-914.062,-865.723,-945.312,-886.230,0.000,0
1633938115.376,222.656,-217.773,128.906,414.062,0.000,0
1633938115.380,-1000.000,-1000.000,-1000.000,-791.016,0.000,0
1633938115.385,-218.262,-1000.000,-228.027,158.203,0.000,0
1633938115.390,-960.938,210.938,-970.703,-1000.000,0.000,0
1633938115.394,971.191,-880.859,943.359,-962.891,0.000,0
1633938115.385,47.852,-208.008,-6.836,282.715,0.000,0
1633938115.390,-1000.000,-1000.000,-1000.000,-785.645,0.000,0
1633938115.394,-301.758,-1000.000,-454.102,136.230,0.000,0
1633938115.399,962.891,-53.711,867.188,-1000.000,0.000,0
1633938115.403,-915.039,-777.832,-907.227,-1000.000,0.000,0
1633938115.408,226.562,142.578,295.898,-102.051,0.000,0
1633938115.412,-1000.000,-1000.000,-1000.000,-790.039,0.000,0
1633938115.417,-482.910,-1000.000,-615.723,248.047,0.000,0
1633938115.422,868.164,-239.258,779.297,-990.234,0.000,0
1633938115.426,-882.812,-825.195,-882.324,-1000.000,0.000,0
1633938115.431,397.949,167.969,365.234,-260.254,0.000,0
1633938115.435,-1000.000,-1000.000,-1000.000,-841.309,0.000,0
1633938115.423,-738.281,-1000.000,-805.664,459.473,0.000,0
1633938115.428,674.805,-258.789,591.309,-912.109,0.000,0
1633938115.432,-854.004,-829.102,-881.348,-1000.000,0.000,0
1633938115.437,541.504,210.938,575.684,-235.352,0.000,0
1633938115.441,-894.043,-1000.000,-785.645,-889.160,0.000,0
1633938115.446,-1000.000,-1000.000,-1000.000,683.594,0.000,0
1633938115.450,373.047,-263.672,363.770,-700.684,0.000,0
1633938115.455,-874.023,-834.961,-937.012,-1000.000,0.000,0
1633938115.459,780.762,395.508,889.648,-257.324,0.000,0
1633938115.464,-538.086,-931.152,-251.953,-979.004,0.000,0
