timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1639024129.480,-1000.000,-138.184,478.516,-120.605,0.000,0
1639024129.484,-427.246,68.359,521.973,-107.910,0.000,0
1639024129.488,856.934,468.750,531.250,-30.273,0.000,0
1639024129.492,-919.434,667.480,535.645,3.418,0.000,0
1639024129.496,33.203,577.148,524.414,-65.918,0.000,0
1639024129.500,-1000.000,35.156,495.117,-182.617,0.000,0
1639024129.504,-582.520,-489.746,454.102,-183.105,0.000,0
1639024129.507,688.477,-281.250,420.898,0.488,0.000,0
1639024129.511,-863.281,696.289,374.023,127.930,0.000,0
1639024129.515,159.668,780.762,319.824,36.621,0.000,0
1639024129.519,-1000.000,-199.219,366.699,-108.398,0.000,0
1639024129.523,-707.031,-455.078,390.137,-111.816,0.000,0
1639024129.527,560.059,420.410,370.605,-12.207,0.000,0
1639024129.531,-843.750,811.035,341.309,50.293,0.000,0
1639024129.535,246.094,371.094,275.879,-6.836,0.000,0
1639024129.539,-1000.000,-118.164,245.117,-116.211,0.000,0
1639024129.543,-864.258,-119.141,231.445,-126.953,0.000,0
1639024129.547,359.375,308.594,199.707,-23.926,0.000,0
1639024129.550,-841.309,508.789,246.094,86.914,0.000,0
1639024129.554,379.395,316.406,280.273,66.406,0.000,0
1639024129.558,-932.617,-137.695,249.023,-47.363,0.000,0
1639024129.562,-1000.000,-323.730,221.191,-124.023,0.000,0
1639024129.566,178.711,-251.953,177.734,-24.902,0.000,0
1639024129.570,-859.375,428.711,99.121,111.328,0.000,0
1639024129.574,521.484,958.984,129.395,80.078,0.000,0
1639024129.578,-772.461,168.457,186.523,-44.922,0.000,0
1639024129.582,-1000.000,-463.867,154.785,-144.043,0.000,0
1639024129.586,44.434,86.914,174.805,-64.941,0.000,0
1639024129.590,-877.441,672.852,151.855,90.820,0.000,0
1639024129.594,631.836,456.055,109.375,69.824,0.000,0
1639024129.597,-627.441,-300.293,127.441,-80.078,0.000,0
1639024129.601,-1000.000,-621.094,137.695,-124.512,0.000,0
1639024129.605,-76.172,23.438,121.582,-37.109,0.000,0
1639024129.609,-917.480,318.359,102.539,53.711,0.000,0
1639024129.613,786.621,-9.766,63.965,52.734,0.000,0
1639024129.617,-405.273,20.020,45.898,-30.762,0.000,0
1639024129.621,-1000.000,-230.957,106.445,-87.891,0.000,0
1639024129.625,-214.355,-360.352,120.117,-47.852,0.000,0
1639024129.629,-969.238,289.062,86.914,67.871,0.000,0
1639024129.633,894.043,791.504,72.754,125.000,0.000,0
1639024129.637,-252.441,348.633,81.543,39.062,0.000,0
1639024129.640,-1000.000,-438.477,113.281,-83.496,0.000,0
1639024129.644,-330.566,-581.055,104.004,-57.129,0.000,0
1639024129.648,956.055,52.246,75.684,81.543,0.000,0
1639024129.652,993.164,428.711,70.312,131.836,0.000,0
1639024129.656,-118.164,-376.465,59.082,31.250,0.000,0
1639024129.660,-1000.000,-795.410,55.664,-112.793,0.000,0
1639024129.664,-453.125,-177.246,51.270,-107.910,0.000,0
1639024129.667,831.543,207.520,37.109,53.711,0.000,0
1639024129.672,-914.062,546.875,38.086,131.836,0.000,0
1639024129.676,28.320,466.797,29.297,37.109,0.000,0
1639024129.680,-1000.000,-13.672,-0.977,-107.910,0.000,0
1639024129.683,-625.000,-277.344,-20.508,-107.910,0.000,0
1639024129.687,644.531,102.051,-29.785,16.602,0.000,0
1639024129.691,-862.793,521.484,-48.340,104.004,0.000,0
1639024129.695,126.953,378.906,-41.992,49.805,0.000,0
1639024129.699,-1000.000,-346.680,-20.508,-76.172,0.000,0
1639024129.703,-694.336,-770.508,-35.156,-69.824,0.000,0
1639024129.707,576.172,124.023,-60.059,58.105,0.000,0
1639024129.710,-846.191,643.066,-41.992,140.625,0.000,0
1639024129.714,233.398,311.035,-8.789,70.801,0.000,0
1639024129.719,-1000.000,-129.883,-18.066,-37.598,0.000,0
1639024129.723,-886.230,-104.004,-86.426,-124.023,0.000,0
1639024129.727,315.430,291.504,-137.695,-60.059,0.000,0
1639024129.730,-833.496,721.191,-96.680,94.238,0.000,0
1639024129.734,361.328,650.391,-74.707,61.523,0.000,0
1639024129.738,-954.590,-151.367,-69.336,-71.289,0.000,0
1639024129.742,-1000.000,-546.387,-62.500,-120.117,0.000,0
1639024129.746,145.996,-578.613,-106.445,-51.758,0.000,0
1639024129.750,-868.652,117.676,-157.715,74.219,0.000,0
1639024129.754,561.523,883.789,-160.645,137.207,0.000,0
1639024129.758,-781.738,125.977,-109.863,-29.785,0.000,0
1639024129.761,-1000.000,-423.828,-101.562,-168.945,0.000,0
1639024129.766,208.984,9.766,-112.793,-63.477,0.000,0
1639024129.769,-898.438,573.242,-108.398,28.320,0.000,0
1639024129.773,644.043,571.289,-130.371,34.180,0.000,0
1639024129.777,-599.121,-41.016,-150.391,-28.809,0.000,0
1639024129.781,-1000.000,-319.824,-131.348,-118.652,0.000,0
1639024129.785,-97.656,-154.785,-104.980,-72.754,0.000,0
1639024129.789,-922.852,116.699,-166.992,48.340,0.000,0
1639024129.793,800.293,307.617,-176.758,106.445,0.000,0
1639024129.797,-387.695,214.844,-100.098,-6.836,0.000,0
1639024129.800,-1000.000,-128.418,-90.820,-159.180,0.000,0
1639024129.804,-215.820,-531.250,-91.309,-66.406,0.000,0
1639024129.808,-973.633,-341.797,-102.051,107.422,0.000,0
1639024129.812,908.691,575.684,-132.324,114.258,0.000,0
1639024129.816,-229.492,269.043,-141.602,-21.484,0.000,0
1639024129.820,-1000.000,-547.363,-129.395,-96.680,0.000,0
1639024129.824,-320.801,-505.371,-139.648,-47.363,0.000,0
1639024129.828,958.984,110.840,-145.020,19.531,0.000,0
1639024129.832,997.559,391.602,-120.117,51.758,0.000,0
1639024129.836,-103.027,-381.836,-92.773,0.000,0.000,0
1639024129.840,-1000.000,-949.707,-104.004,-76.172,0.000,0
1639024129.843,-459.473,-347.656,-146.484,-69.336,0.000,0
1639024129.847,831.543,250.000,-132.324,37.598,0.000,0
1639024129.851,-917.969,468.750,-122.559,90.820,0.000,0
1639024129.855,12.207,261.230,-124.512,20.508,0.000,0
1639024129.859,-1000.000,-230.469,-99.121,-73.242,0.000,0
1639024129.863,-646.484,-528.809,-103.516,-83.496,0.000,0
1639024129.867,619.141,-127.441,-111.816,-0.977,0.000,0
1639024129.871,-860.352,583.008,-125.488,68.848,0.000,0
1639024129.875,95.215,352.051,-131.348,0.977,0.000,0
1639024129.878,-1000.000,-594.238,-103.516,-102.539,0.000,0
1639024129.882,-778.809,-980.957,-90.332,-72.266,0.000,0
1639024129.886,446.777,-328.613,-102.539,42.969,0.000,0
1639024129.890,-832.031,531.250,-96.191,125.977,0.000,0
1639024129.894,200.684,260.254,-111.816,41.992,0.000,0
1639024129.898,-1000.000,-458.008,-121.094,-97.168,0.000,0
1639024129.902,-916.504,-486.816,-94.238,-114.746,0.000,0
1639024129.906,253.906,-22.949,-84.473,-18.555,0.000,0
1639024129.910,-828.613,368.652,-97.656,81.055,0.000,0
1639024129.914,323.730,306.641,-118.164,47.363,0.000,0
1639024129.918,-963.379,-121.582,-114.746,-42.480,0.000,0
1639024129.922,-1000.000,-493.164,-90.332,-75.684,0.000,0
1639024129.925,74.707,-452.148,-72.754,-13.184,0.000,0
1639024129.929,-848.145,-13.672,-65.918,73.242,0.000,0
1639024129.933,470.703,177.734,-45.410,67.871,0.000,0
1639024129.937,-812.012,-248.047,-51.270,-14.160,0.000,0
1639024129.941,-1000.000,-791.992,-83.008,-104.004,0.000,0
1639024129.945,-59.082,-546.875,-101.562,-60.059,0.000,0
1639024129.949,-871.094,403.320,-130.859,71.289,0.000,0
1639024129.953,585.449,508.301,-129.883,107.910,0.000,0
1639024129.957,-687.988,-536.621,-103.027,0.488,0.000,0
1639024129.961,-1000.000,-814.453,-58.594,-90.332,0.000,0
1639024129.965,-146.973,-160.645,-37.109,-24.414,0.000,0
1639024129.968,-934.082,283.691,-37.109,94.727,0.000,0
1639024129.972,680.176,124.512,-60.059,100.098,0.000,0
1639024129.976,-521.484,-287.598,-110.840,-30.273,0.000,0
1639024129.980,-1000.000,-477.539,-108.398,-118.164,0.000,0
1639024129.984,-292.969,-607.422,-83.984,-72.266,0.000,0
1639024129.988,999.512,-394.531,-88.379,45.898,0.000,0
1639024129.992,888.184,387.207,-81.543,104.492,0.000,0
1639024129.996,-296.875,207.031,-78.613,29.785,0.000,0
1639024130.000,-1000.000,-651.855,-62.500,-90.820,0.000,0
1639024130.004,-393.066,-662.109,-24.414,-66.406,0.000,0
1639024130.008,917.480,260.742,-47.852,68.359,0.000,0
1639024130.012,985.352,644.043,-93.262,111.816,0.000,0
1639024130.016,-166.992,32.227,-109.863,12.695,0.000,0
1639024130.019,-1000.000,-680.664,-80.078,-82.031,0.000,0
1639024130.023,-519.531,-708.496,-55.176,-35.645,0.000,0
1639024130.027,766.602,-48.340,-65.918,64.941,0.000,0
1639024130.031,-909.668,-42.480,-77.637,104.980,0.000,0
1639024130.035,1.953,-304.688,-57.129,44.922,0.000,0
1639024130.039,-1000.000,-238.770,-35.156,-81.055,0.000,0
1639024130.043,-661.621,-412.109,-62.988,-101.562,0.000,0
1639024130.047,597.656,23.926,-84.473,27.344,0.000,0
1639024130.051,-853.516,684.082,-83.984,118.652,0.000,0
1639024130.055,122.559,557.617,-39.551,101.074,0.000,0
1639024130.059,-1000.000,-355.957,-20.996,-23.438,0.000,0
1639024130.062,-801.758,-788.574,-53.711,-82.520,0.000,1
1639024130.066,423.340,-232.910,-30.762,23.926,0.000,0
1639024130.070,-830.078,492.676,-44.434,88.379,0.000,0
1639024130.074,187.988,237.793,-89.844,46.387,0.000,0
1639024130.078,-1000.000,-587.402,-96.191,-49.316,0.000,0
1639024130.082,-940.918,-449.219,-68.359,-94.238,0.000,0
1639024130.086,208.008,217.773,-49.805,-12.207,0.000,0
1639024130.090,-827.148,188.477,-67.383,112.793,0.000,0
1639024130.094,323.242,-268.555,-67.871,111.816,0.000,0
1639024130.098,-958.496,-212.402,-29.297,-9.277,0.000,0
1639024130.101,-1000.000,-369.629,-26.367,-62.500,0.000,0
1639024130.105,62.012,-116.699,-67.383,5.859,0.000,0
1639024130.109,-878.906,506.836,-77.637,91.309,0.000,0
1639024130.113,359.863,426.270,-56.152,81.543,0.000,0
1639024130.117,-854.492,-301.758,-59.570,-29.297,0.000,0
1639024130.121,-1000.000,-937.988,-61.035,-100.586,0.000,0
1639024130.125,-77.148,-532.227,-43.457,-41.016,0.000,0
1639024130.129,-871.582,649.902,-33.691,88.379,0.000,0
1639024130.132,583.008,756.348,-38.086,123.047,0.000,0
1639024130.136,-689.453,-43.457,-71.289,-11.230,0.000,0
1639024130.141,-1000.000,-381.836,-53.223,-95.703,0.000,0
1639024130.145,-180.664,21.973,-21.973,-23.926,0.000,0
1639024130.149,-921.875,432.129,-47.852,83.496,0.000,0
1639024130.153,731.934,487.793,-70.801,92.773,0.000,0
1639024130.156,-508.301,135.742,-95.215,-3.906,0.000,0
1639024130.160,-1000.000,-509.277,-65.918,-79.590,0.000,0
1639024130.164,-290.527,-703.125,-37.109,-35.156,0.000,0
1639024130.168,-995.117,-336.426,-41.992,77.148,0.000,0
1639024130.172,879.883,456.055,-34.180,100.586,0.000,0
1639024130.176,-313.965,306.152,-21.973,4.395,0.000,0
1639024130.180,-1000.000,-555.664,-34.180,-68.848,0.000,0
1639024130.184,-394.043,-385.742,-85.938,-53.223,0.000,0
1639024130.188,909.668,506.348,-70.801,41.992,0.000,0
1639024130.192,997.559,817.871,-29.785,115.234,0.000,0
1639024130.195,-146.484,186.035,-59.082,48.340,0.000,0
1639024130.199,-1000.000,-412.598,-60.547,-64.453,0.000,0
1639024130.203,-521.484,-218.262,-66.895,-71.777,0.000,0
1639024130.207,764.648,208.008,-65.918,41.016,0.000,0
1639024130.211,-907.227,349.121,-42.969,117.676,0.000,0
1639024130.215,1.465,27.344,-45.898,45.410,0.000,0
1639024130.219,-1000.000,-286.621,-57.129,-77.148,0.000,0
1639024130.223,-644.043,-295.898,-44.434,-60.547,0.000,0
1639024130.226,618.164,1.465,-27.832,72.754,0.000,0
1639024130.230,-852.539,618.164,-63.477,133.301,0.000,0
1639024130.234,140.137,551.758,-67.871,57.617,0.000,0
1639024130.238,-1000.000,-341.797,-54.199,-72.266,0.000,0
1639024130.242,-771.484,-888.184,-55.664,-78.613,0.000,0
1639024130.246,474.609,-109.863,-68.848,44.434,0.000,0
1639024130.250,-832.520,844.727,-66.406,133.789,0.000,0
1639024130.254,242.676,261.230,-53.711,93.262,0.000,0
1639024130.258,-1000.000,-690.918,-60.059,-52.246,0.000,0
1639024130.262,-916.504,-378.906,-56.152,-116.211,0.000,0
1639024130.265,274.414,353.516,-63.965,3.418,0.000,0
1639024130.269,-835.449,546.875,-41.016,124.512,0.000,0
1639024130.273,378.906,390.137,0.000,102.051,0.000,0
1639024130.277,-918.945,130.859,-37.109,-29.785,0.000,0
1639024130.281,-1000.000,-207.520,-73.730,-106.445,0.000,0
1639024130.285,79.102,-72.266,-53.711,-26.367,0.000,0
1639024130.289,-853.516,562.012,-63.477,94.727,0.000,0
1639024130.293,502.441,754.883,-69.336,90.820,0.000,0
1639024130.297,-787.598,-56.641,-40.039,-4.883,0.000,0
1639024130.301,-1000.000,-795.898,-39.062,-63.477,0.000,0
1639024130.305,-28.809,-481.445,-41.504,-17.090,0.000,0
1639024130.308,-879.883,332.520,-42.969,134.277,0.000,0
1639024130.312,637.695,565.918,-56.641,152.344,0.000,0
1639024130.316,-617.676,-127.441,-43.457,-6.836,0.000,0
1639024130.320,-1000.000,-485.352,-36.621,-111.328,0.000,0
1639024130.324,-158.691,84.961,-51.758,-35.645,0.000,0
1639024130.328,-925.293,579.102,-49.805,97.168,0.000,0
1639024130.332,775.879,564.941,-52.734,105.469,0.000,0
1639024130.336,-441.895,208.984,-56.641,2.930,0.000,0
1639024130.340,-1000.000,-187.988,-55.176,-83.984,0.000,0
1639024130.344,-264.160,-221.191,-36.621,-11.719,0.000,0
1639024130.348,-985.840,115.234,-23.438,104.980,0.000,0
1639024130.352,894.043,544.922,-46.387,99.121,0.000,0
1639024130.355,-278.809,184.570,-56.641,14.160,0.000,0
1639024130.359,-1000.000,-713.867,-53.223,-57.617,0.000,0
1639024130.363,-393.555,-773.926,-62.500,-55.664,0.000,0
1639024130.367,908.691,330.566,-65.430,42.480,0.000,0
1639024130.371,-992.188,918.457,-50.781,122.070,0.000,0
1639024130.375,-124.023,267.578,-39.551,42.480,0.000,0
1639024130.379,-1000.000,-301.758,-56.641,-68.359,0.000,0
1639024130.383,-530.273,-80.078,-63.477,-58.105,0.000,0
1639024130.387,757.324,459.961,-47.852,48.340,0.000,0
1639024130.391,-902.832,635.742,-54.688,108.887,0.000,0
1639024130.395,7.324,161.133,-29.297,32.227,0.000,0
1639024130.398,-1000.000,-513.672,-16.602,-75.195,0.000,0
1639024130.402,-671.387,-556.641,-48.828,-68.848,0.000,0
1639024130.406,587.402,-391.113,-59.082,70.312,0.000,0
1639024130.410,-848.633,177.246,-46.387,170.898,0.000,0
1639024130.414,125.488,455.566,-58.594,79.590,0.000,0
1639024130.418,-1000.000,-277.344,-52.246,-82.520,0.000,0
1639024130.422,-810.547,-422.363,-24.414,-111.328,0.000,0
1639024130.426,409.668,290.039,-43.945,-1.465,0.000,0
1639024130.430,-828.613,919.434,-54.688,104.980,0.000,0
1639024130.434,240.234,547.852,-59.082,83.008,0.000,0
1639024130.437,-1000.000,-252.441,-76.172,-26.367,0.000,0
1639024130.441,-936.523,-570.312,-62.500,-60.547,0.000,0
1639024130.445,237.793,19.531,-27.344,20.020,0.000,0
1639024130.449,-834.961,468.750,-12.695,109.375,0.000,0
1639024130.453,379.395,-33.691,-24.902,100.586,0.000,0
1639024130.457,-918.945,-118.652,-44.922,-37.598,0.000,0
1639024130.461,-1000.000,-189.453,-47.852,-123.047,0.000,0
1639024130.465,76.660,-70.312,-59.082,-27.832,0.000,0
1639024130.469,-854.004,532.715,-77.637,93.750,0.000,0
1639024130.473,504.883,575.684,-75.195,84.961,0.000,0
1639024130.477,-782.227,-37.109,-62.012,-22.949,0.000,0
1639024130.480,-1000.000,-441.406,-49.805,-96.191,0.000,0
1639024130.484,-40.039,-98.633,-52.246,-11.719,0.000,0
1639024130.488,-878.906,426.270,-74.219,102.539,0.000,0
1639024130.492,631.836,388.672,-48.340,92.773,0.000,0
1639024130.496,-625.977,-374.512,-20.996,-24.902,0.000,0
1639024130.500,-1000.000,-701.172,-32.715,-107.422,0.000,0
1639024130.504,-167.969,-4.395,-55.176,-37.109,0.000,0
1639024130.508,-933.105,576.172,-86.914,82.520,0.000,0
1639024130.511,793.945,262.207,-86.426,129.883,0.000,0
1639024130.516,-416.016,-109.375,-78.125,20.996,0.000,0
1639024130.520,-1000.000,-179.199,-43.945,-107.422,0.000,0
1639024130.523,-286.133,-237.305,-38.086,-67.871,0.000,0
1639024130.527,-997.070,271.484,-53.223,64.453,0.000,0
1639024130.531,904.785,612.793,-34.668,112.305,0.000,0
1639024130.535,-266.602,49.805,-34.180,19.531,0.000,0
1639024130.539,-1000.000,-717.773,-39.062,-63.965,0.000,0
1639024130.543,-396.484,-792.969,-68.848,-45.898,0.000,0
1639024130.547,905.762,253.906,-112.793,29.297,0.000,0
1639024130.551,-985.840,913.086,-91.309,92.285,0.000,0
1639024130.554,-111.816,280.273,-38.574,59.082,0.000,0
1639024130.558,-1000.000,-366.699,-48.828,-40.039,0.000,0
1639024130.562,-537.598,-103.516,-66.895,-58.594,0.000,0
1639024130.566,747.559,444.824,-60.059,32.715,0.000,0
1639024130.570,-895.508,617.676,-55.176,99.121,0.000,0
1639024130.574,27.832,356.445,-32.715,53.711,0.000,0
1639024130.578,-1000.000,-157.715,-46.387,-68.848,0.000,0
1639024130.582,-686.523,-391.602,-75.684,-84.473,0.000,0
1639024130.586,571.777,-430.176,-60.547,37.598,0.000,0
1639024130.590,-846.191,-170.898,-53.711,105.957,0.000,0
1639024130.593,135.254,250.000,-60.547,49.316,0.000,0
1639024130.597,-1000.000,-166.992,-57.617,-64.941,0.000,0
1639024130.601,-818.359,-466.797,-49.805,-64.941,0.000,0
1639024130.605,408.691,132.812,-62.500,58.594,0.000,0
1639024130.609,-826.172,821.289,-81.543,124.512,0.000,0
1639024130.613,217.773,541.992,-75.684,57.617,0.000,0
1639024130.617,-1000.000,-302.246,-44.434,-63.477,0.000,0
1639024130.621,-958.984,-380.371,-41.504,-84.473,0.000,0
1639024130.625,191.406,190.918,-56.641,16.113,0.000,0
1639024130.629,-826.172,348.145,-51.758,111.816,0.000,0
1639024130.632,338.379,-23.438,-56.641,98.633,0.000,0
1639024130.636,-947.266,-195.801,-66.406,-32.227,0.000,0
1639024130.640,-1000.000,-223.633,-69.336,-93.262,0.000,0
1639024130.644,27.344,-269.531,-78.613,2.930,0.000,0
1639024130.648,-843.262,-14.160,-85.938,101.562,0.000,0
1639024130.652,457.520,520.020,-88.867,68.359,0.000,0
1639024130.656,-829.102,118.164,-77.148,-14.648,0.000,0
1639024130.660,-1000.000,-549.805,-56.152,-85.449,0.000,0
1639024130.664,-93.750,-237.305,-27.832,-32.715,0.000,0
1639024130.668,-870.605,591.309,-29.297,93.262,0.000,0
1639024130.672,589.844,709.961,-52.246,113.770,0.000,0
1639024130.675,-693.848,-230.469,-68.848,22.949,0.000,0
1639024130.679,-1000.000,-891.113,-55.664,-40.039,0.000,0
1639024130.683,-199.707,-503.906,-33.203,-21.973,0.000,0
1639024130.687,-936.523,322.754,-44.434,60.547,0.000,0
1639024130.691,769.043,205.566,-74.219,93.750,0.000,0
1639024130.695,-458.008,-240.234,-76.172,-2.441,0.000,0
1639024130.699,-1000.000,-265.625,-57.129,-76.660,0.000,0
1639024130.703,-300.781,-286.133,-65.430,-28.809,0.000,0
1639024130.707,991.699,62.012,-62.988,80.078,0.000,0
1639024130.711,913.574,511.719,-36.133,116.211,0.000,0
1639024130.715,-260.254,337.402,-47.363,32.715,0.000,0
1639024130.718,-1000.000,-445.312,-56.152,-40.039,0.000,0
1639024130.722,-400.879,-732.910,-37.598,-27.832,0.000,0
1639024130.726,899.414,-66.895,-66.406,50.293,0.000,0
1639024130.730,-980.957,685.059,-82.520,115.234,0.000,0
1639024130.734,-106.445,68.359,-67.383,35.645,0.000,0
1639024130.738,-1000.000,-915.527,-38.574,-89.844,0.000,0
1639024130.742,-543.945,-468.750,-45.410,-68.848,0.000,0
1639024130.746,742.188,339.355,-77.148,69.336,0.000,0
1639024130.750,-894.043,556.152,-55.664,127.930,0.000,0
1639024130.754,24.902,214.355,-41.504,39.062,0.000,0
1639024130.758,-1000.000,-216.309,-64.453,-70.801,0.000,0
1639024130.761,-700.195,-351.562,-56.152,-74.707,0.000,0
1639024130.765,552.734,-100.098,-32.227,33.691,0.000,0
1639024130.769,-844.727,234.375,-50.781,123.047,0.000,0
1639024130.773,123.535,107.422,-63.477,61.035,0.000,0
1639024130.777,-1000.000,-541.992,-41.992,-52.734,0.000,0
1639024130.781,-839.844,-904.785,-29.297,-60.547,0.000,0
1639024130.785,370.117,-209.961,-34.180,28.809,0.000,0
1639024130.789,-823.730,721.680,-66.406,103.027,0.000,0
1639024130.793,224.121,496.094,-99.121,51.270,0.000,0
1639024130.797,-1000.000,-555.176,-70.801,-58.594,0.000,0
1639024130.801,-975.586,-698.730,-46.387,-109.863,0.000,1
1639024130.804,159.668,106.934,-54.199,-37.598,0.000,0
1639024130.808,-827.148,535.645,-61.523,67.383,0.000,0
1639024130.812,348.145,376.465,-52.734,58.594,0.000,0
1639024130.816,-939.941,-281.250,-58.105,-50.293,0.000,0
1639024130.820,-1000.000,-754.883,-60.059,-112.305,0.000,0
1639024130.824,15.625,-596.191,-61.523,-29.785,0.000,0
1639024130.828,-849.121,-234.375,-70.312,88.867,0.000,0
1639024130.832,485.840,368.652,-72.266,93.750,0.000,0
1639024130.835,-798.340,147.461,-66.895,-7.812,0.000,0
1639024130.839,-1000.000,-582.031,-67.383,-94.238,0.000,0
1639024130.844,-106.934,-301.758,-60.547,-62.988,0.000,0
1639024130.847,-882.812,636.230,-56.641,36.133,0.000,0
1639024130.851,622.559,711.914,-52.734,62.500,0.000,0
1639024130.855,-644.531,-49.805,-44.922,-18.555,0.000,0
1639024130.859,-1000.000,-558.105,-78.125,-81.055,0.000,0
1639024130.863,-215.332,-409.180,-87.402,-25.879,0.000,0
1639024130.867,-937.500,231.445,-72.754,66.406,0.000,0
1639024130.871,764.160,-7.812,-59.570,115.723,0.000,0
1639024130.875,-468.262,-482.910,-35.645,28.809,0.000,0
1639024130.878,-1000.000,-293.457,-37.598,-66.406,0.000,0
1639024130.882,-315.918,-298.340,-50.781,-34.180,0.000,0
1639024130.886,983.887,184.082,-44.922,44.922,0.000,0
1639024130.890,913.574,690.918,-63.965,61.035,0.000,0
1639024130.894,-266.113,418.457,-89.355,-35.156,0.000,0
1639024130.898,-1000.000,-404.785,-92.285,-120.605,0.000,0
1639024130.902,-424.316,-529.297,-73.242,-78.613,0.000,0
1639024130.906,873.047,360.352,-69.824,49.316,0.000,0
1639024130.910,-971.680,602.539,-68.359,113.770,0.000,0
1639024130.914,-88.867,-93.750,-32.715,67.871,0.000,0
1639024130.918,-1000.000,-897.949,-34.180,-39.062,0.000,0
1639024130.921,-549.316,-559.082,-63.965,-72.266,0.000,0
1639024130.925,734.863,400.879,-62.500,21.484,0.000,0
1639024130.929,-889.160,561.035,-69.824,89.355,0.000,0
1639024130.933,43.457,139.648,-61.035,45.410,0.000,0
1639024130.937,-1000.000,-213.867,-57.617,-66.406,0.000,0
1639024130.941,-706.055,-437.012,-62.012,-82.520,0.000,0
1639024130.945,548.828,-99.609,-40.039,20.020,0.000,0
1639024130.949,-841.309,620.605,-38.574,96.191,0.000,0
1639024130.953,150.391,578.613,-44.434,48.340,0.000,0
1639024130.957,-1000.000,-283.203,-61.035,-58.594,0.000,0
1639024130.960,-873.047,-978.027,-75.684,-87.402,0.000,0
1639024130.964,326.172,-507.324,-52.246,-0.488,0.000,0
1639024130.968,-821.289,685.547,-53.711,104.980,0.000,0
1639024130.972,241.211,584.961,-74.219,73.242,0.000,0
1639024130.976,-1000.000,-285.645,-69.824,-61.523,0.000,0
1639024130.980,-973.633,-444.336,-46.387,-86.914,0.000,0
1639024130.984,169.922,182.617,-42.969,3.418,0.000,0
1639024130.988,-828.613,646.484,-62.012,66.406,0.000,0
1639024130.992,360.840,440.430,-59.082,55.664,0.000,0
1639024130.996,-926.758,-24.902,-44.434,-32.227,0.000,0
1639024131.000,-1000.000,-424.316,-53.711,-82.031,0.000,0
1639024131.004,5.371,-444.336,-70.312,-14.160,0.000,0
1639024131.007,-851.074,-83.496,-62.500,89.844,0.000,0
1639024131.011,497.559,415.039,-73.730,80.078,0.000,0
1639024131.015,-785.156,143.555,-73.242,-21.973,0.000,0
1639024131.019,-1000.000,-697.754,-52.246,-87.402,0.000,0
1639024131.023,-113.281,-568.848,-36.621,-33.691,0.000,0
1639024131.027,-883.301,525.879,-37.598,93.262,0.000,0
1639024131.031,631.348,747.559,-68.848,90.820,0.000,0
1639024131.035,-633.789,-57.617,-71.289,-28.320,0.000,0
1639024131.039,-1000.000,-600.098,-44.434,-99.121,0.000,0
1639024131.043,-225.098,-127.441,-59.082,-46.875,0.000,0
1639024131.047,-942.383,571.777,-58.594,73.730,0.000,0
1639024131.050,779.785,432.617,-42.480,108.887,0.000,0
1639024131.054,-459.473,-307.129,-58.105,27.344,0.000,0
1639024131.058,-1000.000,-772.949,-75.684,-90.820,0.000,0
1639024131.062,-342.773,-506.348,-55.176,-84.961,0.000,0
1639024131.066,966.797,-298.828,-40.527,56.641,0.000,0
1639024131.070,921.387,73.242,-58.594,99.121,0.000,0
1639024131.074,-264.648,320.801,-62.500,15.625,0.000,0
1639024131.078,-1000.000,-439.453,-61.523,-89.844,0.000,0
1639024131.082,-445.801,-527.832,-51.758,-92.285,0.000,0
1639024131.086,855.957,342.285,-42.969,35.645,0.000,0
1639024131.090,-963.867,832.520,-54.199,106.934,0.000,0
1639024131.093,-90.332,165.527,-60.059,31.738,0.000,0
1639024131.097,-1000.000,-776.855,-49.316,-59.082,0.000,0
1639024131.101,-555.176,-661.621,-35.645,-39.551,0.000,0
1639024131.105,732.910,314.453,-39.062,49.316,0.000,0
1639024131.109,-892.578,494.629,-47.852,95.215,0.000,0
1639024131.113,26.855,-315.430,-50.781,33.691,0.000,0
1639024131.117,-1000.000,-597.656,-64.941,-63.477,0.000,0
1639024131.121,-708.496,-503.418,-55.664,-72.266,0.000,0
1639024131.125,540.039,-7.324,-45.898,24.414,0.000,0
1639024131.129,-840.332,602.051,-71.289,99.121,0.000,0
1639024131.133,166.504,591.797,-54.199,78.613,0.000,0
1639024131.136,-1000.000,-99.121,-28.809,-22.461,0.000,0
1639024131.140,-857.910,-543.457,-45.898,-77.148,0.000,0
1639024131.144,347.656,-226.562,-46.875,4.883,0.000,0
1639024131.148,-824.707,370.605,-35.156,78.125,0.000,0
1639024131.152,250.977,262.207,-38.086,41.992,0.000,0
1639024131.156,-1000.000,-630.859,-53.223,-53.711,0.000,0
1639024131.160,-983.887,-767.090,-67.383,-86.914,0.000,0
1639024131.164,154.785,150.391,-62.500,0.488,0.000,0
1639024131.167,-830.078,624.023,-52.246,104.492,0.000,0
1639024131.172,374.512,403.809,-53.223,92.285,0.000,0
1639024131.176,-915.527,-240.723,-59.570,-18.066,0.000,0
1639024131.179,-1000.000,-586.914,-49.805,-99.121,0.000,0
1639024131.183,-5.859,-206.055,-42.480,-41.992,0.000,0
1639024131.187,-850.586,311.523,-33.691,80.078,0.000,0
1639024131.191,494.629,297.852,-36.621,91.797,0.000,0
